year_2024,year_2025,year_2026,year_2027,year_2028,year_2029,year_2030,year_2031,year_2032,year_2033,year_2034,year_2035,year_2036,year_2037,year_2038,year_2039,year_2040,year_2041,year_2042,year_2043,year_2044,year_2045,year_2046,year_2047,year_2048,year_2049,year_2050
50000000.0,41107282.99714886,33796174.308153674,27785378.030124884,22843627.95734212,18780789.58248088,15440544.645538932,12694376.76748561,10436626.765069252,8580427.399346398,7054361.1468284475,5799712.400535371,4768208.379017619,3920161.8245130735,3222944.0302975676,2649729.446748272,2178463.5646671974,1791014.3650350433,1472474.6871090876,1210588.6733826299,995280.2237976555,818265.316422317,672733.278578475,553084.7452825032,454716.2229146768,373842.96917496494,307353.37460739346
50000000.0,45377731.0896775,41182769.576941684,37375612.86781222,33920410.20054946,30784625.050641738,27938728.744891413,25355922.39946251,23011884.5634708,20884542.19175757,18953862.79017198,17201665.77606137,15611451.277612431,14168244.759901982,12858456.014551291,11669751.185135094,10590936.623250112,9611853.481553214,8723282.051186044,7916854.942762613,7184978.29337332,6520760.257637289,5917946.109426422,5370859.343135106,4874348.219865335,4423737.255169949,4014783.1915297993
50000000.0,40997115.44017729,33615269.48830446,27562581.67529375,22599726.85542666,18530472.216168035,15193918.172144776,12458136.345840536,10214953.07879786,8375672.2117494065,6867568.011083508,5631009.570873186,4617102.988436625,3785758.0843224768,3104103.22423106,2545185.564440547,2086905.3280408375,1711141.9729282253,1403037.699973424,1150409.9710546257,943269.80773715,773426.8239806758,634165.3757453085,519979.02235187654,426352.8001166084,349584.6992924683,286639.2854602598
50000000.0,45971045.14365706,42266739.8320031,38860924.09784445,35729545.92052475,32850491.369496223,30203428.434768546,27769663.4413592,25532009.033737734,23474662.797964346,21583095.664346915,19843949.30251122,18244941.784283705,16774780.848174023,15423084.152927235,14180305.956972795,13037669.70597731,11987106.052431457,11021195.869562626,10133117.857135003,9316600.369127013,8565877.123091,7875646.478412711,7241033.995891888,6657558.01423803,6121098.000381046,5627865.450085319
50000000.0,45463696.299397595,41338953.62407717,37588432.657998525,34178181.73467206,31077329.489014976,28257805.3936978,25694085.65013112,23362962.13376542,21243332.302076746,19316008.163376,17563542.577128224,15970071.313361928,14521169.441408172,13203720.747925479,12005799.00211478,10916559.993275141,9926143.363368297,9025583.345929144,8206727.603284468,7462163.427352164,6785150.635952213,6169560.5571719175,5609820.549440125,5100863.555077312,4638082.230654009,4217287.23892173
50000000.0,40721471.26544518,33164764.44044955,27010360.04374049,21998032.007810142,17915844.56604768,14591190.993849857,11883495.29569359,9678268.24433279,7882266.444217364,6419549.730295605,5228270.197586576,4258057.092380104,3467886.9906796287,2824349.208855434,2300233.1030397876,1873377.5241852102,1525733.780408777,1242602.4859527012,1012012.0285218739,824212.3747947675,671262.8107365891,546696.1851794396,445245.45991426083,362621.00403937,295329.2159247217,240524.80360250015
50000000.0,39127002.48883743,30618446.47522981,23960160.628813047,18749785.291130252,14672457.915024417,11481785.947170455,8984957.34662474,7031088.969269687,5502108.71199705,4305620.425363254,3369320.421983546,2636628.1707328185,2063267.1399680378,1614589.170413318,1263480.6897842372,988724.2418757178,773716.3174529019,605464.0055726767,473799.8330588718,370767.3449461049,290140.29656971776,227046.4021199076,177672.9028165441,139036.1622140378,108801.3652997413,85141.42581743773
50000000.0,41238184.916877605,34011757.904771835,28051663.23650109,23135993.51545619,19081727.57652127,15737916.206681337,12980061.974748999,10705483.918944616,8829494.509481953,7282246.546091447,6006132.593560246,4953640.130570462,4085582.554322609,3369640.177366498,2779156.894751599,2292147.7187756356,1890480.229673376,1559199.465859439,1285971.1179081665,1060622.295161216,874762.7666964269,721472.5746285345,595044.3888997459,490771.01086396276,404770.11395702104,333839.69616370514
50000000.0,46134543.710077636,42567922.46674128,39277033.59378142,36240560.46268993,33438834.414873596,30853707.358540684,28468434.215010785,26267564.45299769,24236842.008282065,22363112.940506697,20634240.22894418,19039025.15532935,17567134.76451619,16209034.933087932,14955928.612374408,13799698.845847758,12732856.191793427,11748490.210688526,10840224.703048581,10002176.40779716,9228916.893628508,8515437.396515567,7857116.375599541,7249689.577305277,6689222.413773689,6172084.476693466
50000000.0,46304493.86676667,42925961.27910315,39814296.36466121,36930408.70007367,34243213.71174165,31727585.52375514,29362925.012026526,27132133.73081864,25020863.037412096,23016954.334628087,21110014.87447842,19291091.540356748,17552416.646029197,15887207.477087406,14289506.491707021,12754052.668935956,11276176.991640301,9851716.826910634,8476945.246460533,7148512.263920043,5863395.656380133,4618859.553454541,3412419.366615982,2241811.9284512205,1104969.9398196999,10000.0
