draw,budget_tCO2,overshoot_tCO2,responsibility_share,equality_share,capability_share
2191,245615314.35241285,54384685.64813283,0.016497139117826413,0.007,0.01691195972744298
2192,233030705.29523134,66969294.70531434,0.016497139117826413,0.007,0.01561046132584795
2193,251117108.13467208,48882891.865873605,0.016497139117826413,0.007,0.0171209687276847
2194,238832186.40118024,61167813.59936544,0.016497139117826413,0.007,0.01545437983355255
2195,264845379.19431826,35154620.806227416,0.016497139117826413,0.007,0.01684131173889398
2196,260157727.8560666,39842272.144479066,0.016497139117826413,0.007,0.01872228504838779
2197,263749908.5318275,36250091.46871817,0.016497139117826413,0.007,0.017559450044178793
2198,256748085.90427136,43251914.09627432,0.016497139117826413,0.007,0.015764493971413388
2199,259324240.81165096,40675759.18889472,0.016497139117826413,0.007,0.016726987624545653
2200,258606796.6746593,41393203.32588637,0.016497139117826413,0.007,0.017073801447913404
2201,253084799.50893185,46915200.491613835,0.016497139117826413,0.007,0.016415330033219436
2202,232871173.13266045,67128826.86788523,0.016497139117826413,0.007,0.016185260196778604
2203,231785999.85416913,68214000.14637655,0.016497139117826413,0.007,0.016012215775281342
2204,240327041.78975523,59672958.210790455,0.016497139117826413,0.007,0.0158547704934363
2205,250269672.8827051,49730327.11784059,0.016497139117826413,0.007,0.014674630004670383
2206,254309759.77050906,45690240.23003662,0.016497139117826413,0.007,0.016147611351650753
2207,252675758.9890824,47324241.011463284,0.016497139117826413,0.007,0.017169041255549744
